id,0,1,2,3,4,5,6
0,1.4577088356018069,0.4581787884235382,0.976732313632965,0.635680615901947,0.8224827647209166,0.06382658332586288,1.440831661224365
1,0.34814512729644775,0.4815566837787629,0.4558656513690949,0.12523505091667178,1.8239107131958012,0.466657280921936,1.7321773767471311
2,0.3086920380592346,1.636396288871765,0.4769939482212067,1.8083958625793457,0.2620337307453155,0.8997235298156737,0.12000008672475815
3,1.374951720237732,0.13642455637454984,1.4382050037384033,0.125760018825531,0.80119389295578,0.30527281761169434,1.5471771955490112
4,0.1226275786757469,0.08873798698186874,0.050391767174005515,1.4276098012924194,1.0186411142349245,0.5896834731101989,1.9644831418991089
5,0.6039738655090332,1.6613407135009763,0.6306084394454956,0.6091755032539368,0.4108669161796569,0.282278448343277,1.5359896421432495
6,0.20097024738788605,1.2409718036651611,0.5513736605644225,0.4178389608860016,1.6508163213729858,0.020867155864834785,1.567204236984253
7,0.4276330471038817,0.3082602918148041,0.6442639231681824,0.6683073043823242,0.9973799586296078,0.4857923984527587,1.9447696208953855
8,1.1631778478622437,0.12061379104852675,0.5172568559646606,1.4763841629028323,1.6485049724578853,0.0935135707259178,0.6912891268730164
9,0.1902055144309997,1.5665732622146606,0.15710453689098358,0.7212236523628234,0.047418273985385895,0.09303708374500273,0.5659313797950744
10,1.0805687904357912,0.42402818799018854,0.7298802733421325,0.981942057609558,0.22395019233226776,1.2459636926651,1.2663530111312866
11,0.8839160203933715,0.7091478109359741,0.32851397991180414,0.8733956217765809,1.3170007467269895,0.4340365529060364,1.387728214263916
12,0.858216643333435,0.6236631274223328,0.4973068237304687,1.3370296955108643,0.29558637738227844,0.7714311480522156,1.5067079067230225
13,0.8482578396797181,0.6382332444190979,0.20771323144435877,0.15530160069465634,0.7441922426223754,1.2991974353790283,1.790239334106445
14,0.6713362932205199,0.4718610048294067,0.4099663197994233,1.992748975753784,0.3215087950229645,0.9822953939437864,0.38591727614402765
15,0.589891791343689,0.7004668712615967,0.7348204851150513,0.6653007864952089,0.5320550203323363,0.12249936908483505,1.9825179576873777
16,0.5881503224372864,0.8761088848114011,1.025981068611145,0.497891753911972,0.03498605266213417,1.1915920972824094,1.6194279193878172
17,0.08416121453046799,0.01103165466338396,0.6624659299850464,1.019553780555725,1.707125902175903,0.08968596160411833,1.8286224603652956
18,1.3291692733764648,0.43658152222633356,0.5819250345230103,0.667920708656311,0.5640484094619752,0.9887561798095704,1.371792912483215
19,0.1654825210571289,0.11418043822050095,0.5552615523338318,0.4616394639015197,1.3286241292953491,0.815936207771301,1.947237730026245
20,0.04014483839273453,0.6271286010742188,1.2682968378067017,0.12703175842761993,0.5232607126235962,0.1303649395704269,1.9771298170089724
21,0.8131754994392396,0.9164465069770814,1.7368298768997192,0.9373007416725158,0.30856820940971375,0.626937747001648,0.4625262022018433
22,1.1817288398742676,0.4248998165130615,0.7806931138038636,0.750181496143341,0.5942705869674683,0.9547281265258786,1.3044791221618652
23,0.35738614201545715,0.3217090368270874,1.4298365116119385,0.29887422919273376,1.843004822731018,0.2391534149646759,1.0658900737762451
24,1.2410465478897097,0.8312510848045349,0.06343207508325577,0.06333737820386888,0.540756344795227,0.36046421527862554,1.9979166984558103
25,0.883510947227478,1.778820753097534,1.107430338859558,0.28853046894073486,0.1881396621465683,1.1688665151596067,0.2751334607601166
26,1.3655356168746946,0.21011392772197726,0.208560973405838,1.6066454648971555,0.774651050567627,0.76019686460495,0.8876123428344727
27,0.2608564794063568,1.155345439910889,0.9248403310775756,0.9106491804122924,0.12178465723991393,0.5035665035247802,1.8054010868072508
28,0.9750893712043762,0.036686696112155914,1.9596349000930784,1.2404342889785767,0.43038812279701233,0.0886663720011711,0.6180526614189148
29,0.8242837190628051,0.1752931922674179,0.1362532675266266,0.3010361194610596,1.6909487247467039,0.8185428380966185,1.6617183685302732
30,0.8221521377563475,0.3026896119117737,1.054883599281311,1.279656648635864,0.4513234794139862,1.1630409955978391,0.9021146297454834
31,0.12746874988079074,1.0332684516906738,0.025220425799489018,0.865775167942047,1.6958066225051878,0.8905968666076659,1.1310510635375977
32,0.5093652606010438,0.29078152775764465,1.423897624015808,1.4723955392837524,0.6715183258056641,0.36420872807502747,1.1175760030746462
33,1.371846079826355,0.7863211035728453,0.36507382988929754,1.0400192737579343,0.3753620982170105,0.9660845994949342,1.0594898462295532
34,0.8240480422973632,0.6479153037071228,1.2585159540176392,0.8723283410072326,0.5383810400962828,0.08119983971118926,1.6173726320266724
35,0.4986130893230438,0.9203984141349792,0.2963776886463165,0.4919495582580566,0.30494585633277893,1.8731017112731931,1.207854986190796
36,0.7698989510536195,1.1888132095336914,0.25714242458343506,0.5140442848205568,1.1081753969192507,0.4285287857055664,1.5885813236236572
37,0.4753252565860748,0.006065722554922105,1.794325113296509,0.5224664807319641,0.13549844920635223,0.333299845457077,1.91930627822876
38,1.1919747591018677,0.2590915858745575,0.5210875272750854,1.9144326448440552,0.3808651864528656,0.7711864113807679,0.4849651753902435
39,0.9704559445381165,1.2298405170440674,0.8700301647186278,0.6590552926063538,0.9473985433578495,0.06524726003408433,1.227354884147644
40,0.4241009950637817,1.3646161556243896,0.9087030291557312,1.6254478693008423,0.4988919198513031,0.2742487788200378,0.7174147367477417
41,0.14963626861572263,1.283508062362671,0.5885361433029175,0.04632091522216797,1.2362217903137207,0.4559804499149322,1.8269294500350952
42,1.988114833831787,0.18023215234279633,0.342323899269104,0.05664761364459993,0.5014657974243164,1.3242306709289553,0.8012876510620116
43,0.3355759084224701,1.197809815406799,0.0852188467979431,1.752625226974487,0.0037677900400012727,0.7417739033699035,1.4869483709335325
44,0.6543353199958801,0.6660593152046204,0.3514840602874756,0.17496462166309357,0.947394788265228,0.3596833348274231,1.9983528852462769
45,0.3518072962760925,1.0314183235168457,0.21632601320743558,1.2044254541397095,0.5559961795806885,0.26585865020751953,1.9000122547149656
46,0.2101486921310425,0.358992338180542,1.2893465757369995,0.20693390071392057,0.3467552363872528,0.688214600086212,1.997998595237732
47,0.9918503761291506,0.8196849822998048,0.4893749356269836,0.3861631751060486,1.0441070795059202,0.4259313941001892,1.677567958831787
48,0.042856208980083466,0.06575427204370499,0.045111246407032006,0.8405544757843018,0.9991099238395692,1.1619716882705688,1.9931399822235107
49,0.28543758392333984,0.5346324443817138,0.046508900821208954,1.788431406021118,0.6926497220993042,1.342121601104736,0.973833084106445
50,0.3085715174674988,0.8416576385498048,0.4015718400478363,0.3144831359386444,1.9878993034362793,0.5775378942489624,0.8493342399597169
51,0.7275118827819825,0.9402869939804076,1.149309754371643,0.0889711380004883,0.9802426695823668,0.060380514711141586,1.7646088600158691
52,0.044241666793823235,1.809900522232056,1.0773707628250122,1.2282303571701048,0.13779954612255094,0.9735944867134092,0.359422892332077
53,0.8548318147659301,0.9371383786201474,0.5968880653381348,0.4473140239715577,1.3217614889144895,0.2784086763858795,1.4650356769561765
54,1.28967547416687,0.38006505370140087,0.5560969114303589,0.6788645982742308,0.7609329223632812,1.3497934341430664,0.9419326186180114
55,0.1391854882240295,0.5781142115592957,0.761459469795227,1.0219576358795166,0.8570723533630372,0.05364467948675156,1.964497685432434
56,0.02429722808301449,0.3350695371627808,1.025812745094299,0.040806215256452553,0.2847866117954254,1.984919548034668,1.4504323005676267
57,1.80603289604187,0.2574775218963623,0.7481578588485716,1.0197081565856931,1.009035348892212,0.22085314989089966,0.6440386772155762
58,1.4061610698699951,0.42790344357490534,1.2295811176300049,0.9964017271995544,1.1728075742721555,0.2588295638561248,0.4095230102539063
59,0.2418245971202851,0.06725781410932541,1.4029616117477417,1.7469528913497923,0.1906101554632187,0.6312879920005798,1.3343242406845093
60,0.7391518950462341,0.174427792429924,0.5693058967590332,1.983625411987305,0.2902657091617584,0.272324651479721,1.229535460472107
61,0.09430956095457076,1.6272304058074951,0.6237422227859497,0.010670378804206848,0.02620626427233219,0.13356977701187134,1.9708827733993528
62,0.15976861119270322,0.1753159612417221,1.6388815641403198,0.3393254280090332,1.3818610906600952,0.8408859968185423,1.2043480873107912
63,0.031043210998177532,0.055064160376787186,0.39176976680755615,0.0805259495973587,1.4798814058303833,0.4507646858692169,1.9473385810852049
64,0.4802842438220978,0.006546581164002418,0.8747025132179261,1.5671989917755127,0.8507503271102906,0.7880353927612302,1.2858974933624268
65,1.0616835355758667,0.98002290725708,1.4205726385116575,0.1798880249261856,0.11000655591487885,0.9630001783370974,1.182372808456421
66,0.8446056246757507,0.4791022539138794,0.8250513672828673,1.9567233324050903,0.2693518400192261,0.4838629364967346,0.5846337676048279
