id,expected
0,369.91882435836794
1,31.46783158272783
2,33.637291953008294
3,43.459374960265166
4,365.90299590125045
5,175.4035975553561
6,343.34555332074103
7,159.95448167669463
8,255.26187334046946
9,300.335529174901
10,210.0852424055021
11,383.0890683520426
12,210.38032653676922
13,126.58135823719712
14,140.12965844648926
15,125.71570408888275
16,127.86475782171985
17,146.23510978246296
18,138.41674395779785
19,274.1082700916877
20,91.07614041095258
21,131.92190867326093
22,307.46040978451674
23,154.16671993353307
24,255.04620433250324
25,159.677408972573
26,37.231237829820046
27,26.056478925889397
28,286.9936212388989
29,301.55233831135195
30,112.53993701351506
31,68.1449183156276
32,34.978994561329706
33,252.43012504241082
34,71.85471645877776
35,290.9323643341425
36,45.18049746686352
37,192.51793032964943
38,30.71554719835156
39,299.1203093012937
40,225.25539426931675
41,269.09577748327825
42,382.6841526088285
43,50.47841084815325
44,354.3811790911934
45,257.490673092291
46,128.18236400636582
47,63.741253008434875
48,369.03009357276034
49,203.37405867545783
50,104.11796199301868
51,136.51168590816786
52,156.7594826029281
53,135.23420686902696
54,56.87306343742527
55,176.13133121816097
56,136.09816167571958
57,178.83416774267906
58,355.7584875758938
59,100.85922985320002
60,200.630961219624
61,286.9130936234754
62,281.2178219286178
63,164.60227107346952
64,95.97126471282695
65,125.30602293575335
66,118.89208797642983
67,271.9460471774772
68,333.42139023291315
69,196.23433895658562
70,175.83094367305753
71,184.58694956862337
72,251.39153941958287
73,63.6645252261668
74,156.70979389427276
75,95.66882556761033
76,152.87149637816657
77,142.2232047598422
78,66.91469820051567
79,178.16324432500642
80,350.84537275716474
81,101.82139951258957
82,118.77459498118078
83,107.92558370693027
84,109.5518662690459
85,289.24090865420754
86,250.24910770033736
87,298.04031832242293
88,268.97538587974
89,45.72064659745136
90,254.78751511134843
91,351.5919153119071
92,388.4350624075844
93,6.418837552030137
94,320.48938639567797
95,265.7114085691663
96,356.86376710248663
97,33.61997055857485
98,259.5009122303075
99,180.8189739439191
100,164.574413953507
101,294.69248512019755
102,114.11786819657654
103,285.79291853117917
104,137.29814542901852
105,16.669602592807937
106,93.19107186048132
107,22.55934571163091
108,380.2901810373331
109,335.0297467030243
110,250.97993644967332
111,232.42311430027286
112,344.53714364786487
113,214.64299183547337
114,10.877091302549221
115,137.03634036493355
116,132.36151677029346
117,84.08729413088733
118,89.23638024604358
119,64.23430989823953
120,95.16415702713373
121,56.68644470926967
122,72.9911467308878
123,351.79617282932986
124,328.0513892993832
125,344.3358285490645
126,179.23125502131302
127,34.182348811939406
128,236.70735826286227
129,315.4925938584805
130,91.37333961687197
131,114.21796668248
132,271.7685617362405
133,98.61389427642291
134,104.12854179212951
135,244.3970066579311
136,129.83655386368827
137,5.733929331735636
138,12.367955245645021
139,145.27337565711426
140,235.5915287163275
141,87.22794043681058
142,15.694081230375891
143,73.75131094350334
144,189.6346453223557
145,246.05202747851857
146,30.808259189937246
147,357.3820366922486
148,39.726623694333526
149,243.22778083654228
150,188.72398521655958
151,206.43017125584961
152,37.49080705402171
153,38.89520858560956
154,270.25734943274296
155,15.819703584915123
156,114.36093311971237
157,174.42468110978638
158,215.04437460360592
159,169.6332194873161
160,251.49703934480834
161,356.4563949024968
162,250.15574207904325
163,133.11224623353337
164,308.52850423748555
165,40.680204848277214
166,355.9517621666771
167,281.9279219471209
168,126.91950601817436
169,209.38863104601748
170,323.54610456760037
171,90.63167112586332
172,290.95798324930496
173,39.373502106334094
174,102.27418745203383
175,0.0
176,0.0
177,305.88122208012186
178,13.953977425393285
179,281.7754301028344
180,145.76486610890365
181,289.77508651576295
182,276.00079429621917
183,121.3390158732042
184,125.22934696807798
185,36.70881931925903
186,125.88668762365835
187,390.40519195523774
188,154.84615264830956
189,258.77608304610186
190,270.039338465068
191,12.331995235800619
192,149.04273159195236
193,48.97748686839683
194,218.97520058912534
195,31.968717040119163
196,71.51752691889396
197,182.65139313397327
198,44.84957568057033
199,0.0
